Industry,Ticker,Exchange,Stock Name,Punto,Name,ExOr,ExAdj,Multiplica,Numero,TickerAdj
industrialgoods,MIDD.US,nasdaq,Middleby Corp/The,5,MIDD,.US,,#¡VALOR!,#¡VALOR!,MIDD
industrialgoods,MRCY,nasdaq,Mercury Systems Inc,0,MRCY,,,#¡VALOR!,#¡VALOR!,MRCY
industrialgoods,MVIS,nasdaq,MicroVision Inc,0,MVIS,,,#¡VALOR!,#¡VALOR!,MVIS
industrialgoods,NTDOY,nasdaq,Nintendo CO Ltd,0,NTDOY,,,#¡VALOR!,#¡VALOR!,NTDOY
industrialgoods,NTLA,nasdaq,Intellia Therapeutics Inc,0,NTLA,,,#¡VALOR!,#¡VALOR!,NTLA
industrialgoods,ODFL,nasdaq,Old Dominion Freight Line Inc,0,ODFL,,,#¡VALOR!,#¡VALOR!,ODFL
industrialgoods,OLED,nasdaq,Universal Display Corp,0,OLED,,,#¡VALOR!,#¡VALOR!,OLED
industrialgoods,RUN,nasdaq,Sunrun Inc.,0,RUN,,,#¡VALOR!,#¡VALOR!,RUN
industrialgoods,SAIA,nasdaq,Saia Inc.,0,SAIA,,,#¡VALOR!,#¡VALOR!,SAIA
industrialgoods,SEDG,nasdaq,SolarEdge Technologies,0,SEDG,,,#¡VALOR!,#¡VALOR!,SEDG
industrialgoods,SHIP,nasdaq,Seanergy Maritime Holdings Corp,0,SHIP,,,#¡VALOR!,#¡VALOR!,SHIP
industrialgoods,SRCL,nasdaq,Stericycle,0,SRCL,,,#¡VALOR!,#¡VALOR!,SRCL
industrialgoods,SWBI,nasdaq,Smith & Wesson Brands Inc,0,SWBI,,,#¡VALOR!,#¡VALOR!,SWBI
industrialgoods,TBLT,nasdaq,Toughbuilt Industries Inc,0,TBLT,,,#¡VALOR!,#¡VALOR!,TBLT
industrialgoods,TTEK,nasdaq,Tetra Tech Inc,0,TTEK,,,#¡VALOR!,#¡VALOR!,TTEK
industrialgoods,WATT,nasdaq,Energous Corp,0,WATT,,,#¡VALOR!,#¡VALOR!,WATT
services,AAL,nasdaq,American Airlines Group Inc,0,AAL,,,#¡VALOR!,#¡VALOR!,AAL
services,ABNB,nasdaq,Airbnb Inc,0,ABNB,,,#¡VALOR!,#¡VALOR!,ABNB
services,AGC,nasdaq,Altimeter Growth Corporation,0,AGC,,,#¡VALOR!,#¡VALOR!,AGC
services,AIHS,nasdaq,Senmiao Technology Ltd,0,AIHS,,,#¡VALOR!,#¡VALOR!,AIHS
services,AMZN,nasdaq,Amazon,0,AMZN,,,#¡VALOR!,#¡VALOR!,AMZN
services,ANGI,nasdaq,ANGI Homeservices Inc,0,ANGI,,,#¡VALOR!,#¡VALOR!,ANGI
services,AVT,nasdaq,Avnet Inc,0,AVT,,,#¡VALOR!,#¡VALOR!,AVT
services,BBBY,nasdaq,Bed Bath & Beyond Inc,0,BBBY,,,#¡VALOR!,#¡VALOR!,BBBY
services,BKNG,nasdaq,Booking Holdings Inc,0,BKNG,,,#¡VALOR!,#¡VALOR!,BKNG
services,BLMN,nasdaq,Bloomin Brands Inc,0,BLMN,,,#¡VALOR!,#¡VALOR!,BLMN
services,BYND,nasdaq,Beyond Meat Inc.,0,BYND,,,#¡VALOR!,#¡VALOR!,BYND
services,BZUN,nasdaq,Baozun Inc,0,BZUN,,,#¡VALOR!,#¡VALOR!,BZUN
services,CAMP,nasdaq,CalAmp Corp.,0,CAMP,,,#¡VALOR!,#¡VALOR!,CAMP
services,CAR,nasdaq,Avis Budget Group Inc,0,CAR,,,#¡VALOR!,#¡VALOR!,CAR
services,CARG,nasdaq,Cargurus Inc,0,CARG,,,#¡VALOR!,#¡VALOR!,CARG
services,CASY,nasdaq,Casey's General Stores Inc,0,CASY,,,#¡VALOR!,#¡VALOR!,CASY
services,CDLX,nasdaq,Cardlytics Inc,0,CDLX,,,#¡VALOR!,#¡VALOR!,CDLX
services,CHDN,nasdaq,Churchill Downs Inc.,0,CHDN,,,#¡VALOR!,#¡VALOR!,CHDN
services,CHRW,nasdaq,C.H.Robinson Worldwide Inc,0,CHRW,,,#¡VALOR!,#¡VALOR!,CHRW
services,CHTR,nasdaq,Charter Communications Inc,0,CHTR,,,#¡VALOR!,#¡VALOR!,CHTR
services,CRNT,nasdaq,Ceragon Networks Ltd,0,CRNT,,,#¡VALOR!,#¡VALOR!,CRNT
services,CRTO,nasdaq,CRITEO SA-SPON ADR,0,CRTO,,,#¡VALOR!,#¡VALOR!,CRTO
services,CSX,nasdaq,CSX Corp,0,CSX,,,#¡VALOR!,#¡VALOR!,CSX
services,CTAS,nasdaq,Cintas Corp,0,CTAS,,,#¡VALOR!,#¡VALOR!,CTAS
services,DISCA,nasdaq,Discovery Communications Inc,0,DISCA,,,#¡VALOR!,#¡VALOR!,DISCA
